HO180,201 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H147,Yes,No,,,,,,
,Fitzroy Town Hall,,,,,,,,,,,,,,,,,
HO181,46-48 NICHOLSON STREET,-,,-,,-,,-,,Yes Ref No H584,Yes,No,,,,,,
,CORNER GERTRUDE STREET,,,,,,,,,,,,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Former Cable Tram Engine House,,,,,,,,,,,,,,,,,
HO182,40 NICHOLSON STREET FITZROY,-,,-,,-,,-,,Yes Ref No H1607,No,No,,,,,,
,Osborne House,,,,,,,,,,,,,,,,,
HO183,50-68 NICHOLSON STREET,-,,-,,-,,-,,Yes Ref No H172,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Royal Terrace,,,,,,,,,,,,,,,,,
HO184,88 NICHOLSON STREET FITZROY,-,,-,,-,,-,,Yes Ref No H507,Yes,No,,,,,,
,Convent of Mercy and Academy of,,,,,,,,,,,,,,,,,
,Mary Immaculate,,,,,,,,,,,,,,,,,
HO185,98 NICHOLSON STREET AND 14,-,,-,,-,,-,,Yes Ref No H1005,No,No,,,,,,
,HANOVER STREET FITZROY,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,Cairo Flats,,,,,,,,,,,,,,,,,
HO186,122 NICHOLSON STREET FITZROY,-,,-,,-,,-,,Yes Ref No H539,No,No,,,,,,
,Residence,,,,,,,,,,,,,,,,,
HO187,165-167 SMITH STREET FITZROY,-,,-,,-,,-,,Yes Ref No H506,No,No,,,,,,
,Former Union Bank of Australia,,,,,,,,,,,,,,,,,
HO188,VICTORIA PARADE FITZROY,No,,No,,Yes,,No,,No,No,No,,,,,,
,Street Trees,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO189,VICTORIA PARADE FITZROY/,-,,-,,-,,-,,Yes Ref No H1023,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Ornamental Tramway Overhead Poles,,,,,,,,,,,,,,,,,
HO190,77 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H816,No,No,,,,,,
,Former Eastern Hill Hotel,,,,,,,,,,,,,,,,,
HO191,169 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H177,No,No,,,,,,
,Blanche Terrace,,,,,,,,,,,,,,,,,
HO192,171 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H178,No,No,,,,,,
,Blanche Terrace,,,,,,,,,,,,,,,,,
HO193,173 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H179,No,No,,,,,,
,Blanche Terrace,,,,,,,,,,,,,,,,,
HO194,175 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H180,No,No,,,,,,
,Blanche Terrace,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
HO195,177 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H181,No,No,,,,,,
,Blanche Terrace,,,,,,,,,,,,,,,,,
HO196,179 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H182,No,No,,,,,,
,Blanche Terrace,,,,,,,,,,,,,,,,,
HO197,203 VICTORIA PARADE FITZROY,-,,-,,-,,-,,Yes Ref No H590,No,No,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO198,557-567 DRUMMOND STREET,-,,-,,-,,-,,Yes Ref No H1606,No,No,,,,,,
,NORTH CARLTON,,,,,,,,,,,,,,,,,
,Cambridge Terrace,,,,,,,,,,,,,,,,,
HO199,60 LEE STREET NORTH CARLTON,-,,-,,-,,-,,Yes Ref No H1626,No,No,,,,,,
,Lee Street Primary School No.1252,,,,,,,,,,,,,,,,,
HO200,100 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H76,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO201,102 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H77,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO202,104 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H78,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO203,106 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H79,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO204,108 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H80,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO205,110 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H81,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO206,112 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H82,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO207,114 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H83,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO208,116 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H84,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO209,118 PATERSON STREET PRINCES,-,,-,,-,,-,,Yes Ref No H85,No,No,,,,,,
,HILL,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
HO210,1021-1029 RATHDOWNE STREET &,-,,-,,-,,-,,Yes Ref No H718,No,No,,,,,,
,440 PARK STREET NORTH,,,,,,,,,,,,,,,,,
,CARLTON,,,,,,,,,,,,,,,,,
,Former Cable Tram Engine House,,,,,,,,,,,,,,,,,
HO211,Cnr George Street ALEXANDRA,Yes,,No,,No,,No,,No,No,No,,,,,,
,PARADE NORTH FITZROY,,,,,,,,,,,,,,,,,
,Former Fitzroy Gas Works Valve,,,,,,,,,,,,,,,,,
,House and Store,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO212,Cnr Fergie Street ALFRED,Yes,No,No,No,No,No,No,,,,,,,,,,
,CRESCENT NORTH FITZROY,,,,,,,,,,,,,,,,,
,State School No. 1490,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO213,BRUNSWICK STREET AND ALFRED,No,No,Yes,No,No,No,No,,,,,,,,,,
,CRESCENT NORTH FITZROY,,,,,,,,,,,,,,,,,
,Edinburgh Gardens,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO214,863 BRUNSWICK STREET NORTH,-,-,-,-,Yes Ref No H939,No,No,,,,,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Former North Fitzroy Electric Railway,,,,,,,,,,,,,,,,,
,Substation,,,,,,,,,,,,,,,,,
HO215,Cnr Freeman Street BRUNSWICK,-,-,-,-,Yes Ref No H751,Yes,No,,,,,,,,,,
,STREET NORTH FITZROY,,,,,,,,,,,,,,,,,
,Fitzroy Cricket Ground Grandstand,,,,,,,,,,,,,,,,,
HO216,96 MCKEAN STREET NORTH,-,-,-,-,Yes Ref No H163,No,No,,,,,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,Haselmere (Residence),,,,,,,,,,,,,,,,,
HO217,10 CHURCH STREET NORTH,-,,-,,-,,-,,Yes Ref No H148,Yes,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Former Methodist Church (Uniting,,,,,,,,,,,,,,,,,
,Church),,,,,,,,,,,,,,,,,
HO218,20 RUSHALL CRESCENT NORTH,-,,-,,-,,-,,Yes Ref No H821,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Old Colonists' Homes includes,,,,,,,,,,,,,,,,,
,landscaping,,,,,,,,,,,,,,,,,
HO219,131 ST GEORGES ROAD NORTH,-,,-,,-,,-,,Yes Ref No H176,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,York House,,,,,,,,,,,,,,,,,
HO220,251 ST GEORGES ROAD NORTH,-,,-,,-,,-,,Yes Ref No H900,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Former North Fitzroy Post Office,,,,,,,,,,,,,,,,,
HO221,370-374 QUEENS PARADE NORTH,-,,-,,-,,-,,Yes Ref No H892,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,ANZ Bank,,,,,,,,,,,,,,,,,
HO222,14 ABINGER STREET RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,Richmond Creche and Day Nursery,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO223,6 BAKER STREET RICHMOND,Yes,,No,,No,,Yes,,No,No,No,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO224,22-50 BENDIGO STREET RICHMOND,-,,-,,-,,-,,Yes Ref No H2165,No,No,,,,,,
,Former Wertheim Piano Factory (GTV9,,,,,,,,,,,,,,,,,
,Studios),,,,,,,,,,,,,,,,,
HO225,19 BENDIGO STREET RICHMOND,Yes,,No,,No,,Yes,,No,No,No,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO226,18 BERRY STREET RICHMOND,-,,-,,-,,-,,Yes Ref No H710,No,No,,,,,,
,House,,,,,,,,,,,,,,,,,
HO227,6 BOSISTO STREET RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO228,649 BRIDGE ROAD RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,Former Cable Tram Depot,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO229,Yarra River BRIDGE ROAD,-,,-,,-,,-,,Yes Ref No H50,No,No,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,Hawthorn Bridge,,,,,,,,,,,,,,,,,
HO230,333 BRIDGE ROAD RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,Richmond Police Station,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO231,30 BRIGHTON STREET RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO232,164-166 BRIGHTON STREET,Yes,,No,,No,,Yes,,No,No,No,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,Maroura & Korein,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO233,90 BURNLEY STREET RICHMOND,Yes,No,No,No,No,No,No,,,,,,,,,,
,Congregational Church,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO234,144 BURNLEY STREET RICHMOND,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,Enfield,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO235,271-273 BURNLEY STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,Burnley Uniting (Presbyterian) Church,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO236,290-300 BURNLEY STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,St Bartholemew’s Church Complex,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO237,336 BURNLEY STREET RICHMOND,Yes,No,No,No,No,No,No,,,,,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO239,Yarra River CHURCH STREET,-,-,-,-,Yes Ref No H1917,No,No,,,,,,,,,,
,RICHMOND AND CREMORNE,,,,,,,,,,,,,,,,,
,Church Street Bridge,,,,,,,,,,,,,,,,,
HO240,560 CHURCH STREET CREMORNE,-,-,-,-,Yes Ref No H626,No,No,,,,,,,,,,
,Former Bryant and May Industrial,,,,,,,,,,,,,,,,,
,Complex,,,,,,,,,,,,,,,,,
HO241,293 CHURCH STREET RICHMOND,-,-,-,-,Yes Ref No H211,No,No,,,,,,,,,,
,Former Lalor House,,,,,,,,,,,,,,,,,
HO242,350-362 CHURCH STREET,-,-,-,-,Yes Ref No H586,Yes,No,,,,,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,St Stephen’s Anglican Church,,,,,,,,,,,,,,,,,
,The heritage place includes,,,,,,,,,,,,,,,,,
,Vicarage,,,,,,,,,,,,,,,,,
HO243,13 COPPIN STREET RICHMOND,Yes,No,No,No,No,No,No,,,,,,,,,,
"PS
map
ref",PS,Heritage Place,Heritage Place,"External
Paint
Controls
Apply?",External,"Internal
Alteration
Controls
Apply?",Internal,"Tree
Controls
Apply?",Tree,,Outbuildings,,"Included on the
Victorian Heritage
Register under the
Heritage Act 2017 ?",Included on the,"Prohibited
uses may be
permitted?",Prohibited,"Aboriginal
heritage
place?",Aboriginal
map,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,,
ref,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,,
,,,,,Apply?,Apply?,exempt under,Heritage Act 2017 ?,,,,,,,,,,
,,,,,,,,,,,Clause 43.01-4,,,,,,,
,,"House
Incorporated plan:
Incorporated Plan under the provisions
of clause 43.01 Heritage Overlay,
Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,
,,"79 COPPIN STREET RICHMOND
Former Griffiths Boot Factory
Incorporated plan:
Incorporated Plan under the provisions
of clause 43.01 Heritage Overlay,
Planning permit exemptions, July 2014",Yes,No,No,No,No,No,No,,,,,,,,,
,,"234 COPPIN STREET RICHMOND
House
Incorporated plan:
Incorporated Plan under the provisions
of clause 43.01 Heritage Overlay,
Planning permit exemptions, July 2014",Yes,No,No,No,No,No,No,,,,,,,,,
HO246,HO246,,55-67 CREMORNE STREET,,-,-,-,-,-,,-,,Yes Ref No H1634,es Ref No H1634,No,o,No,o
CREMORNE,,,,,,,,,,,,,,,,,,
Former Cremorne Street Primary,,,,,,,,,,,,,,,,,,
School No. 2084 [Barton TAFE],,,,,,,,,,,,,,,,,,
"119 CREMORNE STREET
RICHMOND
Former Yarra Hotel",Yes,No,No,No,No,No,No,,,,,,,,,,,
-,-,,,,,,,,,,,,,,,,,
-,-,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,
Yes Ref No H1634,es Ref No H1634,,,,,,,,,,,,,,,,,
No,o,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO248,9-15 CROWN STREET RICHMOND,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,Queens Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO249,16-18 CUBITT STREET RICHMOND,Yes,No,No,No,No,No,No,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO250,9-11 DAVID STREET RICHMOND,Yes,No,No,No,No,No,No,,,,,,,,,,
,Former Builders Steel Form Supply Co.,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
HO251,138-160 BUCKINGHAM STREET,-,,-,,-,,-,,Yes Ref No H1635,No,No,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,Primary School No. 2798,,,,,,,,,,,,,,,,,
HO252,26 DOONSIDE STREET RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,Former Repco Offices,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO253,30-38 DOVER STREET RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,Hurst Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO343,105-115 DOVER STREET,No,,No,,No,,No,,No,No,No,,,,,,
,RICHMOND,,,,,,,,,,,,,,,,,
,Slade Knitwear Sign,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO254,19 DUKE STREET RICHMOND,Yes,,No,,No,,No,,No,No,No,,,,,,
,Former Council Stables,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO256,1 EGAN STREET RICHMOND,Yes,No,No,No,No,No,No,,,,,,,,,,
,Perseverance,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO257,29 ERIN STREET RICHMOND,-,-,-,-,Yes Ref No H651,No,No,,,,,,,,,,
,Elim,,,,,,,,,,,,,,,,,
HO258,24-28 GIPPS STREET RICHMOND,-,-,-,-,Yes Ref No H1362,No,No,,,,,,,,,,
,Former Richmond Rifles Volunteer,,,,,,,,,,,,,,,,,
,Orderly Room,,,,,,,,,,,,,,,,,
